Datetime,Date,Dummy,Hour,Day-ahead Price [GBP/MWh],Demand Forecast [MWh],Wind Forecast [MW],Solar Forecast [MW],Last Closing Gas Price [GBpence/therm]
2023-08-06 22:00:00+00:00,06/08/2023,7,22,71.42,23282.5,2598.5,0.0,124.73
2023-08-06 23:00:00+00:00,06/08/2023,7,23,64.68,22040.5,3432.5,0.0,124.73
2023-08-07 00:00:00+00:00,06/08/2023,7,24,58.585,19791.0,4168.5,0.0,124.73
2023-08-07 01:00:00+00:00,07/08/2023,1,1,55.615,18708.0,4215.0,0.0,124.73
2023-08-07 02:00:00+00:00,07/08/2023,1,2,56.83,17932.0,4200.5,0.0,124.73
2023-08-07 03:00:00+00:00,07/08/2023,1,3,59.915,17451.0,4073.0,0.0,124.73
2023-08-07 04:00:00+00:00,07/08/2023,1,4,68.675,16973.0,3943.5,0.0,124.73
2023-08-07 05:00:00+00:00,07/08/2023,1,5,73.365,16925.5,3741.5,36.93526493,124.73
2023-08-07 06:00:00+00:00,07/08/2023,1,6,78.715,17348.5,3462.5,161.8911867,124.73
2023-08-07 07:00:00+00:00,07/08/2023,1,7,87.625,19634.5,3227.0,658.014377,124.73
2023-08-07 08:00:00+00:00,07/08/2023,1,8,80.98,22038.5,3092.0,1412.663552,124.73
2023-08-07 09:00:00+00:00,07/08/2023,1,9,75.225,23424.5,3057.5,1958.67669,124.73
2023-08-07 10:00:00+00:00,07/08/2023,1,10,72.585,23486.5,3063.0,2258.81731,124.73
2023-08-07 11:00:00+00:00,07/08/2023,1,11,63.075,23177.5,3076.5,2420.737876,124.73
2023-08-07 12:00:00+00:00,07/08/2023,1,12,57.205,23089.0,3127.5,2676.80484,124.73
2023-08-07 13:00:00+00:00,07/08/2023,1,13,56.585,22854.0,3124.5,2544.18184,124.73
2023-08-07 14:00:00+00:00,07/08/2023,1,14,63.595,21797.5,3091.0,2221.693405,124.73
2023-08-07 15:00:00+00:00,07/08/2023,1,15,75.97,22111.0,3045.0,1717.959339,124.73
2023-08-07 16:00:00+00:00,07/08/2023,1,16,85.935,23090.0,2929.5,1307.520662,124.73
2023-08-07 17:00:00+00:00,07/08/2023,1,17,93.675,24448.5,2713.0,811.426955,124.73
2023-08-07 18:00:00+00:00,07/08/2023,1,18,94.98,26103.0,2535.0,273.494123,124.73
2023-08-07 19:00:00+00:00,07/08/2023,1,19,91.725,27049.0,2550.0,73.3142018,124.73
2023-08-07 20:00:00+00:00,07/08/2023,1,20,81.94,26922.5,2666.5,0.326611684,124.73
2023-08-07 21:00:00+00:00,07/08/2023,1,21,72.58,26395.0,2873.5,0.0,124.73
2023-08-07 22:00:00+00:00,07/08/2023,1,22,67.605,25686.0,3242.5,0.0,124.73
2023-08-07 23:00:00+00:00,07/08/2023,1,23,62.29,23520.0,3722.5,0.0,124.73
2023-08-08 00:00:00+00:00,07/08/2023,1,24,56.485,20932.0,3841.0,0.0,124.73
2023-08-08 01:00:00+00:00,08/08/2023,2,1,52.35,19202.0,3633.5,0.0,126.07
2023-08-08 02:00:00+00:00,08/08/2023,2,2,55.665,18480.0,3383.5,0.0,126.07
2023-08-08 03:00:00+00:00,08/08/2023,2,3,62.455,17990.0,3105.0,0.0,126.07
2023-08-08 04:00:00+00:00,08/08/2023,2,4,69.5,17542.5,2856.0,0.0,126.07
2023-08-08 05:00:00+00:00,08/08/2023,2,5,75.155,17473.5,2734.0,55.30904832,126.07
2023-08-08 06:00:00+00:00,08/08/2023,2,6,79.955,17939.5,2684.5,267.107106,126.07
2023-08-08 07:00:00+00:00,08/08/2023,2,7,82.335,20397.0,2779.5,628.160533,126.07
2023-08-08 08:00:00+00:00,08/08/2023,2,8,81.125,23229.5,3097.0,1232.394048,126.07
2023-08-08 09:00:00+00:00,08/08/2023,2,9,77.485,25709.5,3473.5,1632.357663,126.07
2023-08-08 10:00:00+00:00,08/08/2023,2,10,76.215,26819.0,3765.0,1859.711885,126.07
2023-08-08 11:00:00+00:00,08/08/2023,2,11,72.44,26960.0,3894.0,1543.894209,126.07
2023-08-08 12:00:00+00:00,08/08/2023,2,12,64.85,26772.5,3962.5,1174.657718,126.07
2023-08-08 13:00:00+00:00,08/08/2023,2,13,61.01,26763.5,4005.5,981.416078,126.07
2023-08-08 14:00:00+00:00,08/08/2023,2,14,62.21,26353.0,4083.5,753.399192,126.07
2023-08-08 15:00:00+00:00,08/08/2023,2,15,69.755,26134.0,4120.0,634.259165,126.07
2023-08-08 16:00:00+00:00,08/08/2023,2,16,81.82,26234.0,3867.5,476.322719,126.07
2023-08-08 17:00:00+00:00,08/08/2023,2,17,93.395,26604.5,3638.5,367.848186,126.07
2023-08-08 18:00:00+00:00,08/08/2023,2,18,96.81,27716.0,3419.0,172.7745062,126.07
2023-08-08 19:00:00+00:00,08/08/2023,2,19,91.66,27767.0,3106.5,28.50621097,126.07
2023-08-08 20:00:00+00:00,08/08/2023,2,20,82.11,27239.5,2803.5,0.149755066,126.07
2023-08-08 21:00:00+00:00,08/08/2023,2,21,74.975,26337.0,2539.0,0.0,126.07
2023-08-08 22:00:00+00:00,08/08/2023,2,22,69.39,25380.0,2340.5,0.0,126.07
2023-08-08 23:00:00+00:00,08/08/2023,2,23,63.45,23963.5,2543.5,0.0,126.07
2023-08-09 00:00:00+00:00,08/08/2023,2,24,59.695,21429.5,2917.5,0.0,126.07
2023-08-09 01:00:00+00:00,09/08/2023,3,1,57.445,19489.5,3115.5,0.0,126.33
2023-08-09 02:00:00+00:00,09/08/2023,3,2,60.175,18782.5,3326.5,0.0,126.33
2023-08-09 03:00:00+00:00,09/08/2023,3,3,68.23,18200.0,3349.0,0.0,126.33
2023-08-09 04:00:00+00:00,09/08/2023,3,4,75.635,17753.0,3202.0,0.0,126.33
2023-08-09 05:00:00+00:00,09/08/2023,3,5,80.6,17790.5,3019.0,31.35838353,126.33
2023-08-09 06:00:00+00:00,09/08/2023,3,6,82.77,18381.0,2747.0,185.1800584,126.33
2023-08-09 07:00:00+00:00,09/08/2023,3,7,79.01,20644.5,2544.0,577.093293,126.33
2023-08-09 08:00:00+00:00,09/08/2023,3,8,71.54,23256.0,2460.0,1570.518131,126.33
2023-08-09 09:00:00+00:00,09/08/2023,3,9,66.465,24796.0,2264.5,2386.91997,126.33
2023-08-09 10:00:00+00:00,09/08/2023,3,10,64.125,24529.0,1990.0,2805.03475,126.33
2023-08-09 11:00:00+00:00,09/08/2023,3,11,63.225,23843.0,1812.0,3110.19096,126.33
2023-08-09 12:00:00+00:00,09/08/2023,3,12,65.065,23774.5,1677.0,3320.74793,126.33
2023-08-09 13:00:00+00:00,09/08/2023,3,13,70.635,23863.0,1503.0,3177.22006,126.33
2023-08-09 14:00:00+00:00,09/08/2023,3,14,77.87,23452.0,1339.5,2634.13795,126.33
2023-08-09 15:00:00+00:00,09/08/2023,3,15,86.465,23687.5,1169.0,2244.71045,126.33
2023-08-09 16:00:00+00:00,09/08/2023,3,16,101.22,24423.0,825.5,1561.115374,126.33
2023-08-09 17:00:00+00:00,09/08/2023,3,17,112.285,25662.5,710.5,790.831081,126.33
2023-08-09 18:00:00+00:00,09/08/2023,3,18,112.74,27560.0,674.5,230.5592016,126.33
2023-08-09 19:00:00+00:00,09/08/2023,3,19,109.205,28412.0,689.0,55.45400379,126.33
2023-08-09 20:00:00+00:00,09/08/2023,3,20,98.7,28372.0,731.5,0.001774155,126.33
2023-08-09 21:00:00+00:00,09/08/2023,3,21,88.965,28301.0,790.0,0.0,126.33
2023-08-09 22:00:00+00:00,09/08/2023,3,22,83.63,27630.0,818.5,0.0,126.33
2023-08-09 23:00:00+00:00,09/08/2023,3,23,76.515,25036.5,1047.5,0.0,126.33
2023-08-10 00:00:00+00:00,09/08/2023,3,24,71.66,22124.5,1218.5,0.0,126.33
2023-08-10 01:00:00+00:00,10/08/2023,4,1,68.27,20501.0,1171.5,0.0,135.78
2023-08-10 02:00:00+00:00,10/08/2023,4,2,69.855,19561.5,1138.5,0.0,135.78
2023-08-10 03:00:00+00:00,10/08/2023,4,3,77.6,18928.5,1083.5,0.0,135.78
2023-08-10 04:00:00+00:00,10/08/2023,4,4,86.915,18541.0,1031.0,0.0,135.78
2023-08-10 05:00:00+00:00,10/08/2023,4,5,93.54,18253.5,1022.0,29.05413831,135.78
2023-08-10 06:00:00+00:00,10/08/2023,4,6,92.1,18772.5,1067.0,133.1367131,135.78
2023-08-10 07:00:00+00:00,10/08/2023,4,7,84.585,21421.5,1128.5,574.944772,135.78
2023-08-10 08:00:00+00:00,10/08/2023,4,8,76.555,24754.0,1199.5,1491.639365,135.78
2023-08-10 09:00:00+00:00,10/08/2023,4,9,70.975,25873.0,1267.0,2278.53506,135.78
2023-08-10 10:00:00+00:00,10/08/2023,4,10,68.39,25800.5,1424.5,2876.4418,135.78
2023-08-10 11:00:00+00:00,10/08/2023,4,11,67.11,24580.5,1649.0,3069.8035,135.78
2023-08-10 12:00:00+00:00,10/08/2023,4,12,66.135,24023.0,1942.0,3243.37857,135.78
2023-08-10 13:00:00+00:00,10/08/2023,4,13,66.17,23772.5,2274.0,3224.97029,135.78
2023-08-10 14:00:00+00:00,10/08/2023,4,14,72.82,23466.5,2650.0,2877.20036,135.78
2023-08-10 15:00:00+00:00,10/08/2023,4,15,83.78,23372.0,3075.5,2394.67913,135.78
2023-08-10 16:00:00+00:00,10/08/2023,4,16,94.625,23289.0,3255.5,1640.797401,135.78
2023-08-10 17:00:00+00:00,10/08/2023,4,17,102.745,24778.0,3660.0,801.86463,135.78
2023-08-10 18:00:00+00:00,10/08/2023,4,18,102.935,26613.5,4260.0,237.5727018,135.78
2023-08-10 19:00:00+00:00,10/08/2023,4,19,96.855,27661.0,5138.0,37.59660775,135.78
2023-08-10 20:00:00+00:00,10/08/2023,4,20,85.255,27959.0,6105.5,0.000374293,135.78
2023-08-10 21:00:00+00:00,10/08/2023,4,21,84.435,27220.0,6971.5,0.0,135.78
2023-08-10 22:00:00+00:00,10/08/2023,4,22,87.035,26294.0,7402.5,0.0,135.78
2023-08-10 23:00:00+00:00,10/08/2023,4,23,79.57,24031.0,7950.5,0.0,135.78
2023-08-11 00:00:00+00:00,10/08/2023,4,24,73.17,21180.5,8372.5,0.0,135.78
2023-08-11 01:00:00+00:00,11/08/2023,5,1,68.38,19288.0,8328.0,0.0,133.46
2023-08-11 02:00:00+00:00,11/08/2023,5,2,69.07,18341.0,8161.5,0.0,133.46
2023-08-11 03:00:00+00:00,11/08/2023,5,3,75.98,17852.0,7823.5,0.0,133.46
2023-08-11 04:00:00+00:00,11/08/2023,5,4,88.025,17576.5,7435.5,0.0,133.46
2023-08-11 05:00:00+00:00,11/08/2023,5,5,95.635,17429.0,7322.5,30.48709553,133.46
2023-08-11 06:00:00+00:00,11/08/2023,5,6,93.935,18024.0,7219.5,145.5650904,133.46
2023-08-11 07:00:00+00:00,11/08/2023,5,7,87.405,19829.5,7259.5,387.825587,133.46
2023-08-11 08:00:00+00:00,11/08/2023,5,8,77.22,22456.5,7497.5,960.909633,133.46
2023-08-11 09:00:00+00:00,11/08/2023,5,9,71.815,23935.0,7573.0,1485.988914,133.46
2023-08-11 10:00:00+00:00,11/08/2023,5,10,68.585,24282.5,7798.5,2165.51116,133.46
2023-08-11 11:00:00+00:00,11/08/2023,5,11,64.115,23176.5,8041.0,2626.42755,133.46
2023-08-11 12:00:00+00:00,11/08/2023,5,12,63.485,22532.5,8194.5,2544.591163,133.46
2023-08-11 13:00:00+00:00,11/08/2023,5,13,67.64,22141.0,8306.0,2330.304675,133.46
2023-08-11 14:00:00+00:00,11/08/2023,5,14,75.64,21240.5,8428.0,1960.219045,133.46
2023-08-11 15:00:00+00:00,11/08/2023,5,15,82.87,20629.5,8871.5,1547.993287,133.46
2023-08-11 16:00:00+00:00,11/08/2023,5,16,92.915,20857.0,8874.0,1216.121491,133.46
2023-08-11 17:00:00+00:00,11/08/2023,5,17,103.41,21951.5,8779.5,791.71326,133.46
2023-08-11 18:00:00+00:00,11/08/2023,5,18,104.98,23618.5,8687.5,298.0443834,133.46
2023-08-11 19:00:00+00:00,11/08/2023,5,19,99.715,24667.5,8683.5,64.00365434,133.46
2023-08-11 20:00:00+00:00,11/08/2023,5,20,89.705,24966.0,8694.0,7.77e-05,133.46
2023-08-11 21:00:00+00:00,11/08/2023,5,21,85.63,24689.5,8690.0,0.0,133.46
2023-08-11 22:00:00+00:00,11/08/2023,5,22,84.905,24174.0,8579.5,0.0,133.46
2023-08-11 23:00:00+00:00,11/08/2023,5,23,81.405,21848.5,8183.0,0.0,133.46
2023-08-12 00:00:00+00:00,11/08/2023,5,24,77.9,19738.5,7577.0,0.0,133.46
2023-08-12 01:00:00+00:00,12/08/2023,6,1,72.955,19238.0,7247.5,0.0,133.63
2023-08-12 02:00:00+00:00,12/08/2023,6,2,71.325,18162.5,7056.0,0.0,133.63
2023-08-12 03:00:00+00:00,12/08/2023,6,3,71.745,17300.0,6766.5,0.0,133.63
2023-08-12 04:00:00+00:00,12/08/2023,6,4,74.345,16558.0,6816.5,0.0,133.63
2023-08-12 05:00:00+00:00,12/08/2023,6,5,76.785,16232.5,6998.5,22.39333879,133.63
2023-08-12 06:00:00+00:00,12/08/2023,6,6,74.805,16341.0,7282.0,223.8518653,133.63
2023-08-12 07:00:00+00:00,12/08/2023,6,7,70.16,17510.0,7527.0,658.585929,133.63
2023-08-12 08:00:00+00:00,12/08/2023,6,8,62.865,18896.0,7809.5,1365.656379,133.63
2023-08-12 09:00:00+00:00,12/08/2023,6,9,52.08,19742.0,8079.5,1837.379337,133.63
2023-08-12 10:00:00+00:00,12/08/2023,6,10,38.05,19802.5,8361.0,1782.7029,133.63
2023-08-12 11:00:00+00:00,12/08/2023,6,11,25.035,19855.0,8598.0,1935.200936,133.63
2023-08-12 12:00:00+00:00,12/08/2023,6,12,20.925,19537.0,8912.0,2227.53093,133.63
2023-08-12 13:00:00+00:00,12/08/2023,6,13,24.58,19289.5,9477.0,2336.08238,133.63
2023-08-12 14:00:00+00:00,12/08/2023,6,14,38.14,18556.5,10076.5,1670.069959,133.63
2023-08-12 15:00:00+00:00,12/08/2023,6,15,60.03,17836.0,10548.5,1373.108237,133.63
2023-08-12 16:00:00+00:00,12/08/2023,6,16,76.59,18032.0,10491.0,908.225067,133.63
2023-08-12 17:00:00+00:00,12/08/2023,6,17,87.09,18811.5,10406.0,506.828449,133.63
2023-08-12 18:00:00+00:00,12/08/2023,6,18,92.46,21161.5,10344.5,170.8487781,133.63
2023-08-12 19:00:00+00:00,12/08/2023,6,19,91.37,22391.5,10408.5,34.04234606,133.63
2023-08-12 20:00:00+00:00,12/08/2023,6,20,85.335,22695.0,10466.0,8.96e-05,133.63
2023-08-12 21:00:00+00:00,12/08/2023,6,21,79.565,22532.5,10453.0,0.0,133.63
2023-08-12 22:00:00+00:00,12/08/2023,6,22,76.45,22658.0,10192.5,0.0,133.63
2023-08-12 23:00:00+00:00,12/08/2023,6,23,72.205,21380.0,10178.0,0.0,133.63
2023-08-13 00:00:00+00:00,12/08/2023,6,24,68.28,19346.5,10111.0,0.0,133.63
2023-08-13 01:00:00+00:00,13/08/2023,7,1,65.215,18109.0,9741.5,0.0,133.63
2023-08-13 02:00:00+00:00,13/08/2023,7,2,64.525,17297.0,9417.5,0.0,133.63
2023-08-13 03:00:00+00:00,13/08/2023,7,3,67.06,16572.0,9248.0,0.0,133.63
2023-08-13 04:00:00+00:00,13/08/2023,7,4,69.425,16151.5,9018.0,0.0,133.63
2023-08-13 05:00:00+00:00,13/08/2023,7,5,67.295,16060.0,8749.0,22.15709678,133.63
2023-08-13 06:00:00+00:00,13/08/2023,7,6,61.41,15885.5,8522.0,237.3303512,133.63
2023-08-13 07:00:00+00:00,13/08/2023,7,7,60.31,16236.5,8379.0,624.791983,133.63
2023-08-13 08:00:00+00:00,13/08/2023,7,8,60.54,17231.5,8316.5,949.280681,133.63
2023-08-13 09:00:00+00:00,13/08/2023,7,9,62.105,18427.0,8205.0,1108.696454,133.63
2023-08-13 10:00:00+00:00,13/08/2023,7,10,66.695,19252.0,8113.5,1404.782558,133.63
2023-08-13 11:00:00+00:00,13/08/2023,7,11,61.74,19579.5,8106.5,1774.98792,133.63
2023-08-13 12:00:00+00:00,13/08/2023,7,12,52.32,19431.0,8026.5,2132.60365,133.63
2023-08-13 13:00:00+00:00,13/08/2023,7,13,53.095,19621.0,8106.0,2065.8391,133.63
2023-08-13 14:00:00+00:00,13/08/2023,7,14,67.405,19104.5,8110.5,1856.79427,133.63
2023-08-13 15:00:00+00:00,13/08/2023,7,15,76.895,18572.0,8021.0,1295.209356,133.63
2023-08-13 16:00:00+00:00,13/08/2023,7,16,83.205,19352.0,7817.0,837.8042534,133.63
2023-08-13 17:00:00+00:00,13/08/2023,7,17,95.74,21049.0,7540.0,461.8406966,133.63
2023-08-13 18:00:00+00:00,13/08/2023,7,18,101.05,22731.0,7261.0,156.40704,133.63
2023-08-13 19:00:00+00:00,13/08/2023,7,19,100.495,24203.5,6989.0,22.77586053,133.63
2023-08-13 20:00:00+00:00,13/08/2023,7,20,95.005,24781.0,6733.0,0.0,133.63
2023-08-13 21:00:00+00:00,13/08/2023,7,21,86.51,24447.5,6474.0,0.0,133.63
2023-08-13 22:00:00+00:00,13/08/2023,7,22,79.34,23968.5,6074.0,0.0,133.63
2023-08-13 23:00:00+00:00,13/08/2023,7,23,74.21,21754.5,5327.0,0.0,133.63
2023-08-14 00:00:00+00:00,13/08/2023,7,24,72.025,19894.5,4421.0,0.0,133.63
2023-08-14 01:00:00+00:00,14/08/2023,1,1,70.04,18722.0,3833.0,0.0,133.63
2023-08-14 02:00:00+00:00,14/08/2023,1,2,71.41,18079.5,3494.5,0.0,133.63
2023-08-14 03:00:00+00:00,14/08/2023,1,3,77.715,17514.0,3205.5,0.0,133.63
2023-08-14 04:00:00+00:00,14/08/2023,1,4,86.07,17178.5,2916.5,0.0,133.63
2023-08-14 05:00:00+00:00,14/08/2023,1,5,93.38,17355.0,2860.5,4.09415262,133.63
2023-08-14 06:00:00+00:00,14/08/2023,1,6,94.3,18586.0,2954.0,169.4088902,133.63
2023-08-14 07:00:00+00:00,14/08/2023,1,7,92.615,21377.5,3132.0,427.4287674,133.63
2023-08-14 08:00:00+00:00,14/08/2023,1,8,87.715,24747.5,3266.0,694.281567,133.63
2023-08-14 09:00:00+00:00,14/08/2023,1,9,80.275,26838.5,3397.0,1319.92286,133.63
2023-08-14 10:00:00+00:00,14/08/2023,1,10,78.665,27325.5,3594.0,1780.610459,133.63
2023-08-14 11:00:00+00:00,14/08/2023,1,11,71.585,26889.5,3694.5,2016.213487,133.63
2023-08-14 12:00:00+00:00,14/08/2023,1,12,64.72,26715.0,3710.0,1835.033817,133.63
2023-08-14 13:00:00+00:00,14/08/2023,1,13,69.655,26873.5,3667.5,1861.1857,133.63
2023-08-14 14:00:00+00:00,14/08/2023,1,14,77.58,26553.5,3696.5,1068.538594,133.63
2023-08-14 15:00:00+00:00,14/08/2023,1,15,85.555,25861.5,3683.0,647.844907,133.63
2023-08-14 16:00:00+00:00,14/08/2023,1,16,94.75,25581.5,4121.5,739.496346,133.63
2023-08-14 17:00:00+00:00,14/08/2023,1,17,103.79,26095.5,4119.0,550.378438,133.63
2023-08-14 18:00:00+00:00,14/08/2023,1,18,105.88,27753.5,4034.5,252.8164629,133.63
2023-08-14 19:00:00+00:00,14/08/2023,1,19,99.935,28601.5,3965.0,53.94784647,133.63
2023-08-14 20:00:00+00:00,14/08/2023,1,20,88.87,28640.5,3912.5,0.0,133.63
2023-08-14 21:00:00+00:00,14/08/2023,1,21,81.645,28552.5,3834.5,0.0,133.63
2023-08-14 22:00:00+00:00,14/08/2023,1,22,77.25,27110.0,3514.0,0.0,133.63
2023-08-14 23:00:00+00:00,14/08/2023,1,23,72.25,24466.5,3577.0,0.0,133.63
2023-08-15 00:00:00+00:00,14/08/2023,1,24,70.06,21739.0,3698.0,0.0,133.63
2023-08-15 01:00:00+00:00,15/08/2023,2,1,68.475,19884.5,3560.0,0.0,133.48
2023-08-15 02:00:00+00:00,15/08/2023,2,2,69.805,19202.0,3470.5,0.0,133.48
2023-08-15 03:00:00+00:00,15/08/2023,2,3,74.075,18802.5,3325.5,0.0,133.48
2023-08-15 04:00:00+00:00,15/08/2023,2,4,81.15,18413.5,3258.5,0.0,133.48
2023-08-15 05:00:00+00:00,15/08/2023,2,5,89.31,18240.0,3214.0,22.19957598,133.48
2023-08-15 06:00:00+00:00,15/08/2023,2,6,87.435,19005.0,3096.0,135.6318288,133.48
2023-08-15 07:00:00+00:00,15/08/2023,2,7,77.65,22157.5,2992.5,635.240006,133.48
2023-08-15 08:00:00+00:00,15/08/2023,2,8,72.635,25345.0,2953.5,1673.668933,133.48
2023-08-15 09:00:00+00:00,15/08/2023,2,9,72.42,25901.5,2822.5,2422.73136,133.48
2023-08-15 10:00:00+00:00,15/08/2023,2,10,73.9,25316.0,2680.0,2803.91498,133.48
2023-08-15 11:00:00+00:00,15/08/2023,2,11,73.935,24810.0,2647.5,2846.66907,133.48
2023-08-15 12:00:00+00:00,15/08/2023,2,12,75.075,24656.0,2613.0,2704.5453,133.48
2023-08-15 13:00:00+00:00,15/08/2023,2,13,77.43,24305.5,2564.0,2431.32342,133.48
2023-08-15 14:00:00+00:00,15/08/2023,2,14,79.93,23923.0,2578.0,1982.23341,133.48
2023-08-15 15:00:00+00:00,15/08/2023,2,15,86.395,24139.0,2471.0,1117.481973,133.48
2023-08-15 16:00:00+00:00,15/08/2023,2,16,100.25,24513.0,1722.5,775.333997,133.48
2023-08-15 17:00:00+00:00,15/08/2023,2,17,113.215,26075.5,1567.0,442.02673,133.48
2023-08-15 18:00:00+00:00,15/08/2023,2,18,115.16,27503.5,1532.5,146.0883643,133.48
2023-08-15 19:00:00+00:00,15/08/2023,2,19,109.455,27792.0,1427.0,22.7031253,133.48
